scenario,users_per_cohort,day,daily_emission,base_emission,anomaly_shock,buyer_flow,bps_1,bps_3,bps_whale,share_1,share_3,share_whale,cum_user1,cum_user3,cum_whale,raw_stake1,raw_stake3,raw_stake_whale
B,100,131,79657.99888591375,79657.99888591375,1,30346.469490788877,3668,10218,6943,0.15543420648041073,0.35172955673203593,0.4928362367875534,19997.60837808505,34935.22126681928,3698273.4203943177,36895.44420583871,56532.69068810077,4722397.22356631
B,100,132,79409.86158000605,79409.86158000605,1,34160.17385292798,3696,10296,6996,0.15513284276829825,0.3521848651062561,0.4926822921254456,20120.799153792483,35214.89078070589,3717835.3367046188,37092.37032758021,56915.33960067062,4750203.489567209
B,100,133,79161.93625136498,79161.93625136498,1,49093.65784935653,3724,10374,7049,0.1551960702088975,0.35254450923277186,0.49225942055833066,20243.655367955875,35493.97184036243,3737319.441139305,37401.41975880293,57321.35262410019,4778578.163884955
B,100,134,78914.2209639955,78914.2209639955,1,43162.99018356949,3752,10452,7102,0.1551169998217263,0.3532697847908488,0.49161321538742486,20366.064739947913,35772.75193893131,3756717.078093257,37667.99476056256,57774.57161519733,4803627.069815899
B,100,135,78666.71399685669,78666.71399685669,1,51985.92842463404,3780,10530,7155,0.15534050147996908,0.3536493378584666,0.4910101606615644,20488.266007968443,36050.956252096206,3776030.1560324137,38020.617963265744,58190.3266721859,4830534.478042057
B,100,136,78419.41383685262,78419.41383685262,1,45772.05751463771,3808,10608,7208,0.15533599780547688,0.3543431709187849,0.49032083127573817,20610.079586925123,36328.83008970163,3795255.4921227344,38309.65660380456,58645.49817516548,4855419.706541882
B,100,137,78172.3191720467,78172.3191720467,1,33888.759011402726,3836,10686,7261,0.15509606945595267,0.3551128671472577,0.48979106339678974,20731.32178136353,36606.43005362899,3814399.5437904694,38519.42375195116,59082.06558908426,4879133.517530337
B,100,138,77925.42888505761,77925.42888505761,1,49204.955639317624,3864,10764,7314,0.15499204393220767,0.3556038741474211,0.48940408192037127,20852.099996335422,36883.53589769025,3833468.0552813406,38789.40286771773,59514.14367535235,4907595.849690791
B,100,139,77678.74204654561,77678.74204654561,1,49353.37656829506,3892,10842,7367,0.15467904632563292,0.3562001438926869,0.48912080978168015,20972.25273373077,37160.22768863408,3852465.1998876547,39009.2984569136,59968.72761522342,4937387.932544865
B,100,140,77432.2579090574,77432.2579090574,1,43039.417191408575,3920,10920,7420,0.15471534506521845,0.3566111878697204,0.4886734670650611,21092.05231874656,37436.35978335791,3871384.7448552023,39299.52432573392,60365.8976206879,4963253.976380859
B,100,141,77185.9759008387,77185.9759008387,1,33905.43188340962,3948,10998,7473,0.15436781265685603,0.35743022226055554,0.4882019650825884,21211.20262142253,37712.245788574255,3890225.9174110056,39480.166143996,60814.82795326337,4987321.072731105
B,100,142,76939.89561997517,76939.89561997517,1,48387.38543260842,3976,11076,7526,0.15432177914541853,0.3583210125469294,0.48735720830765206,21329.937637215902,37987.9376016123,3908974.523779422,39763.22615240776,61316.827466469316,5010731.737176511
B,100,143,76694.01682856314,76694.01682856314,1,42131.29451684654,4004,11154,7579,0.15417488943751706,0.35906750508032825,0.48675760548215463,21448.18055286653,38263.32089438451,3927640.221772562,40007.58960555362,61775.9310670414,5034971.040163319
B,100,144,76448.33944715637,76448.33944715637,1,51781.88553173095,4032,11232,7632,0.153920022431841,0.359391196756238,0.486688780811921,21565.849854092365,38538.069496423916,3946243.496332878,40240.41736740455,62189.14712570266,5066783.961627153
B,100,145,76202.8635492566,76202.8635492566,1,33094.86161265522,4060,11310,7685,0.1538258105400554,0.35976268368089376,0.4864115057790508,21683.069526601743,38812.21896337041,3964776.4711347125,40476.19603339498,62551.326128542176,5091534.940766611
B,100,146,75957.58935601205,75957.58935601205,1,43200.0056700781,4088,11388,7738,0.1539219425168237,0.36021645917745426,0.485861598305722,21799.984923627468,39085.83070222519,3983228.9090186935,40780.44957614359,62956.25566494517,5115654.584322075
B,100,147,75712.51723108925,75712.51723108925,1,47271.28828968853,4116,11466,7791,0.15369292561621098,0.3608184260619758,0.48548864832181315,21916.349706417608,39359.01541523031,4001607.692844475,41010.81652205052,63406.66703209699,5143107.571429527
B,100,148,75467.64767553826,75467.64767553826,1,47484.606626443565,4144,11544,7844,0.15331123248812464,0.36180340537151096,0.48488536214036443,22032.05008719877,39632.05993447418,4019904.2716809926,41204.1119464774,63932.64880858366,5168619.83853484
B,100,149,75222.981323039,75222.981323039,1,29068.704599514604,4172,11622,7897,0.15313338271266888,0.36245344482238895,0.4844131724649423,22147.241583076062,39904.70822157764,4038123.773193475,41410.04830520926,64336.581796057944,5190272.214185811
B,100,150,74978.51893497552,74978.51893497552,1,43821.77653349936,4200,11700,7950,0.15283944979433356,0.36310280376590953,0.48405774643975685,22261.838338880218,40176.95732605269,4056270.7396470024,41614.13113136595,64788.03192835398,5216895.713997412
B,100,151,74734.26139593257,74734.26139593257,1,33164.62438181043,4228,11778,8003,0.15253440795003478,0.3635568753364471,0.48390871671351815,22375.833802036334,40448.65887158951,4074353.0199103216,41791.67929087891,65170.10009844651,5242864.340406009
B,100,152,74490.20970908811,74490.20970908811,1,32183.568127453327,4256,11856,8056,0.15243932725360684,0.36398510708507353,0.48357556566131965,22489.386176586668,40719.79214116703,4092363.842558473,42021.425591906525,65540.47263010978,5266195.287689735
B,100,153,74246.36499189476,74246.36499189476,1,38012.38451898098,4284,11934,8109,0.15238425921910742,0.36455943561853016,0.4830563051623623,22602.525949876683,40990.464270348755,4110296.429930833,42273.934184127545,65956.09843760365,5288917.942459429
B,100,154,74002.72847170029,74002.72847170029,1,53496.261639520526,4312,12012,8162,0.15203080193529675,0.36539625398871917,0.4825729440759841,22715.03289142621,41260.86746803379,4128152.2872049552,42478.84814879909,66475.93636192479,5316429.843065405
B,100,155,73759.30148171312,73759.30148171312,1,32845.07879707962,4340,12090,8215,0.1518142586618255,0.36590378750570685,0.48228195383246764,22827.010028164812,41530.75554579314,4145938.6772209145,42676.02497341043,66866.27990041807,5340356.015049571
B,100,156,76377.52208877935,73516.08545684953,1.0389225924387575,32149.66513030231,4368,12168,8268,0.1515272142694308,0.36623290607976694,0.48223987965080234,22942.742759713958,41810.47516453059,4164354.820750974,42854.81970093399,67231.4445775687,5367421.638425402
B,100,157,73273.08192982213,73273.08192982213,1,38629.959548823535,4396,12246,8321,0.15150951516171654,0.3665964958580539,0.4818939889802296,23053.75845088988,42079.09171529252,4182009.7496189927,43115.927661868394,67606.02050281317,5391588.964855783
B,100,158,73030.29252732145,73030.29252732145,1,34725.862870924175,4424,12324,8374,0.1512058983784233,0.3671179810506491,0.4816761205709277,23164.184560794205,42347.1990507742,4199598.2236133525,43290.610056467776,68006.53496463421,5416707.199733885
B,100,159,72787.71896625645,72787.71896625645,1,38020.771563984454,4452,12402,8427,0.1509429501531348,0.36768300745093313,0.48137404239593207,23274.052491151044,42614.82712492427,4217117.2828711355,43482.18931476611,68425.26936994777,5441595.761818411
B,100,160,72545.36305013332,72545.36305013332,1,41020.039898343384,4480,12480,8480,0.1507055710013503,0.36854910696259474,0.4807453220360551,23383.38239477075,42882.19241258831,4234555.204832015,43688.13440042065,68913.11039333353,5463689.157840634
B,100,161,72303.22666549287,72303.22666549287,1,36324.316622689366,4508,12558,8533,0.15042225763689254,0.36890148603557743,0.48067625632753,23492.142540665303,43148.92009020899,4251932.426988999,43866.977562606444,69285.12629945221,5490459.976069501
B,100,162,72061.3117784998,72061.3117784998,1,50657.83658251166,4536,12636,8586,0.1504781077206345,0.36960670501817633,0.4799151872611891,23600.579039028256,43415.26353026638,4269224.085957232,44171.04380756474,69765.88516736921,5512578.294606241
B,100,163,71819.620431565,71819.620431565,1,37698.56113474816,4564,12714,8639,0.15019221281867387,0.36988028481517415,0.47992750236615195,23708.446516192394,43680.91014687183,4286458.191484535,44349.530186513795,70126.23784271456,5540395.432674677
B,100,164,71578.1547401049,71578.1547401049,1,29178.81197296083,4592,12792,8692,0.1499843848515329,0.3703902859195571,0.47962532922891,23815.80257126742,43946.02867886965,4303623.539500945,44534.2185460968,70506.26156965358,5562538.311705109
B,100,165,71336.9168893311,71336.9168893311,1,35889.070408418775,4620,12870,8745,0.14982568893812345,0.3707621092752827,0.4794122017865939,23922.68359846408,44210.51893662049,4320723.433698236,44744.16471896259,70878.03731395495,5587065.209495625
B,100,166,71095.90913120497,71095.90913120497,1,40430.163161829114,4648,12948,8798,0.14958879782639115,0.3711165417002858,0.47929466047332303,24029.03511423719,44474.36761587859,4337761.378512277,44939.71605053352,71261.84010786959,5613860.539367864
B,100,167,70855.13378139431,70855.13378139431,1,38783.3470441401,4676,13026,8851,0.1493562620145031,0.3717876381503021,0.4788560998351949,24134.861693498457,44737.79824427267,4354726.085020207,45134.95317072438,71705.53453126844,5636733.202601146
B,100,168,70614.59321636987,70614.59321636987,1,36903.23974750936,4704,13104,8904,0.14940507150026064,0.3722372323242151,0.47835769617552437,24240.36347698299,45000.65205167829,4371615.602083884,45405.470972974195,72091.99857368598,5657643.026849717
B,100,169,70374.28987055279,70374.28987055279,1,51076.44882518798,4732,13182,8957,0.1495554593405828,0.3729617852198594,0.4774827554395577,24345.61206945657,45263.121259515305,4388416.857003631,45735.93842668678,72577.72171674254,5677558.8663591305
B,100,170,70134.22623352625,70134.22623352625,1,47491.702415049076,4760,13260,9010,0.1496505947062865,0.37389290825470267,0.4764564970390109,24450.568356107695,45525.34815766177,4405124.810880515,46045.26161454743,73097.08947507037,5694937.283373994
B,100,171,69894.40484735818,69894.40484735818,1,39008.761616423726,4788,13338,9063,0.14970768396335282,0.37450459568145117,0.475787720355196,24555.205650824646,45787.105915939326,4421752.260654469,46323.987660145016,73524.4211756876,5714085.979295145
B,100,172,69654.82830398256,69654.82830398256,1,30238.57176117599,4816,13416,9116,0.14942830966840515,0.374894814629122,0.4756768757024728,24659.289683361716,46048.23825538978,4438318.856207084,46483.37810697002,73885.05346542691,5738031.542499508
B,100,173,69415.49924263134,69415.49924263134,1,50096.20575048029,4844,13494,9169,0.14932175817412977,0.3753898307592369,0.4752884110666334,24762.94212727616,46308.81698051737,4454815.047376297,46733.528592660536,74326.36742724162,5763214.172620802
B,100,174,69176.4203473534,69176.4203473534,1,35835.50818450749,4872,13572,9222,0.14924345797561758,0.37614181198339236,0.47461473004099,24866.1834091063,46569.01842147715,4471231.121410478,46965.68838472158,74777.00491147686,5781580.27307192
B,100,175,68937.5943445893,68937.5943445893,1,46907.922273501754,4900,13650,9275,0.14910912658069747,0.3766748942011025,0.47421597921820013,24968.97565391926,46828.689032039416,4487576.775814011,47200.45380949605,75217.48528413361,5805740.741509404
B,100,176,68699.0240008691,68699.0240008691,1,40065.95148704946,4928,13728,9328,0.14910647452333997,0.37727798302979854,0.47361554244686144,25071.4103466389,47087.87532415105,4503845.238572882,47461.6963708776,75648.60170258491,5825505.2802617205
B,100,177,68460.71212046564,68460.71212046564,1,26184.22659114003,4956,13806,9381,0.14881968865299533,0.3776641759477463,0.4735161353992583,25173.2933652662,47346.426908428766,4520053.864487863,47606.445261040804,75995.8390796726,5848228.436254978
B,100,178,68222.66154320113,68222.66154320113,1,53659.01164989918,4984,13884,9434,0.14865015616312474,0.37858966859283866,0.4727601752440366,25274.706458188808,47604.71085667038,4536180.343201253,47845.401377889066,76543.92238528593,5869817.30172845
B,100,179,67984.87514225568,67984.87514225568,1,39672.91324399412,5012,13962,9487,0.14841903624088987,0.3789109964420754,0.4726699673170347,25375.608954664516,47862.313024501804,4552247.547557024,48031.37060671381,76918.65236517067,5895611.2354861
B,100,180,67747.35582215595,67747.35582215595,1,50848.07618521154,5040,14040,9540,0.1482028031673393,0.3795577208920267,0.472239475940634,25476.012435064702,48119.45334422499,4568244.035461933,48246.099093625395,77399.38126916192,5920136.081944642
B,100,181,67510.10651658206,67510.10651658206,1,30622.709495946765,5068,14118,9593,0.1481454009934652,0.38003884660384213,0.47181575240269263,25576.025553074807,48376.01797437163,4584170.201312387,48467.97052804691,77776.22934378701,5939266.5144985765
B,100,182,67273.13018649288,67273.13018649288,1,41341.33595600724,5096,14196,9646,0.14794060612284318,0.3806331871789568,0.4714262066982,25675.549829630516,48632.08183391552,4600027.359600654,48665.44788454863,78215.59552849917,5961731.570509133
B,100,183,67036.42981818586,67036.42981818586,1,44751.60700734705,5124,14274,9699,0.14775259619428902,0.3810668486278675,0.47118055517784346,25774.597895082847,48887.53544445631,4615820.490710091,48872.58043149841,78630.09718946149,5986543.878526295
B,100,184,66800.00842132143,66800.00842132143,1,45995.29706686735,5152,14352,9752,0.14781305317689936,0.38164872911816355,0.4705382177049371,25873.33702705283,49142.476827647115,4631536.469162713,49161.583916926014,79075.42322310444,6006225.055316862
B,100,185,66563.86902723167,66563.86902723167,1,32017.14118383825,5180,14430,9805,0.14768216373805282,0.3822931548769086,0.47002468138503856,25971.639989100007,49396.945942559454,4647179.799828352,49362.48346527508,79495.12152404504,6024485.667957913
B,100,186,66328.0146870199,66328.0146870199,1,53082.752170041196,5208,14508,9858,0.1474029702024627,0.38316415415403726,0.4694328756435,26069.409452825,49651.091119002136,4662748.075163478,49559.12898830904,80036.88016297377,6047270.843288309
B,100,187,74471.57284403933,66092.44846992585,1.1267788464203479,29377.137913368642,5236,14586,9911,0.14732451999810728,0.383707997445291,0.4689674825566018,26179.12434005252,49936.84449982801,4680210.448182828,49781.60328833011,80457.17304830335,6067056.83939948
B,100,188,65857.17346157567,65857.17346157567,1,27745.36157399416,5264,14664,9964,0.14708494559709454,0.3842447229995812,0.4686703314033243,26275.99032781026,50189.897213570795,4695643.099838589,49940.04161178631,80837.31560293764,6086929.063012741
B,100,189,65622.19276241647,65622.19276241647,1,33006.48408010602,5292,14742,10017,0.1468571395978441,0.3848125582481376,0.46833030215401833,26372.36120304253,50442.41965231837,4711009.530520805,50107.80708503156,81246.54805572779,6107393.505132232
B,100,190,65387.50948608422,65387.50948608422,1,41866.41153506935,5320,14820,10070,0.14665610438060717,0.38526940183117525,0.46807449378821764,26468.255977206318,50694.337718987714,4726312.64322219,50299.80590682789,81658.38642722156,6130828.605978304
B,100,191,65153.12675787905,65153.12675787905,1,36694.7898035869,5348,14898,10123,0.14661772596125514,0.38553536513513026,0.4678469089036146,26563.782010051375,50945.52606413066,4741553.48770173,50532.24038275741,82005.72429363568,6152763.947141854
B,100,192,64919.0477132708,64919.0477132708,1,33896.62091713399,5376,14976,10176,0.14655409801245642,0.3861059397771339,0.46733996221040963,26658.923534865833,51196.18236339835,4756723.1203542575,50753.467204141525,82414.32678863496,6170680.3156378865
B,100,193,64685.275496463975,64685.275496463975,1,39728.79069112241,5404,15054,10229,0.146495056076756,0.38664525896004887,0.4668596849631951,26753.684265477783,51446.284914350676,4771822.594024275,50987.01706479071,82834.47324092904,6190202.5330845155
B,100,194,64451.81325894302,64451.81325894302,1,29703.532689251006,5432,15132,10282,0.14647891677363942,0.387031938216626,0.4664891450097346,26848.09258338045,51695.734016422524,4786855.629655021,51213.03176156856,83186.00550755979,6208402.857888183
B,100,195,64218.66415815832,64218.66415815832,1,42434.39364992082,5460,15210,10335,0.14625864350504428,0.3873629060573456,0.46637845043761,26942.017930455233,51944.493300136775,4801830.730194649,51395.07210984497,83570.85911280116,6233384.689116333
B,100,196,63985.83135613694,63985.83135613694,1,28285.48050392419,5488,15288,10388,0.14612876886371007,0.38766149910810327,0.46620973202818666,27035.519638063164,52192.54173318876,4816746.138839722,51578.197805346645,83899.97666247103,6253908.182787786
B,100,197,63753.31801826918,63753.31801826918,1,35066.11979287118,5516,15366,10441,0.14609605155145722,0.3880170613024499,0.46588688714609294,27128.6607184209,52439.91548424605,4831597.056278105,51807.48322093928,84261.27087995624,6273788.920039465
B,100,198,63521.1273119567,63521.1273119567,1,47281.56766016036,5544,15444,10494,0.14582928735120473,0.3886623692205555,0.4655083434282397,27221.293125697375,52686.798202612306,4846381.863651946,51984.20300315248,84736.2303085642,6296606.306984465
B,100,199,63289.26240549007,63289.26240549007,1,37013.94581049681,5572,15522,10547,0.14573889101659002,0.3893431914935671,0.46491791748984285,27313.530194859715,52933.21063673458,4861094.0196904605,52200.025087897935,85181.9524703688,6313680.698764956
B,100,200,63057.72646682224,63057.72646682224,1,35687.40700557828,5600,15600,10600,0.1454655320202375,0.38986957756033536,0.4646648904194272,27405.257452144546,53179.05352852993,4875744.3754698625,52348.4095082724,85592.34255814867,6335114.540093439
B,100,201,62826.52266241208,62826.52266241208,1,51205.50823584199,5628,15678,10653,0.14524591318732855,0.39004202992430986,0.4647120568883615,27496.51040870941,53424.10337285326,4890342.496756659,52541.14866821413,85967.45023868108,6363738.213518858
B,100,202,62595.6541561756,62595.6541561756,1,33897.03269954771,5656,15756,10706,0.14517658481153636,0.3904481391747992,0.46437527601366446,27587.38464165379,53668.506939710336,4904876.433844673,52753.134243759,86337.56798496295,6382879.390855383
B,100,203,62365.12410832202,62365.12410832202,1,39297.494801692665,5684,15834,10759,0.14489646930719058,0.3910468566354567,0.4640566740573527,27677.749504565796,53912.38379717273,4919346.909880115,52904.15110682604,86777.21904502103,6404177.304154135
B,100,204,62134.93567440721,62134.93567440721,1,47786.812712438405,5712,15912,10812,0.14467793867415696,0.39124065867640806,0.46408140264943504,27767.645048696042,54155.480928773446,4933764.74393077,53087.96412291138,87145.59249506566,6431528.85504106
B,100,205,61905.092004232676,61905.092004232676,1,28484.73925236613,5740,15990,10865,0.1444243045400574,0.3917030571316315,0.4638726383283112,27857.05104729804,54397.96506667417,4948122.78310775,53223.26702360506,87516.80946809938,6451397.776982988
B,100,206,80657.89314037577,61675.596240936844,1.3077764635672793,48261.30882371217,5768,16068,10918,0.14414369730827895,0.392117232481088,0.46373907021063304,27973.314316641536,54714.23856503377,4966824.891292783,53413.89426475249,88015.76511362748,6481378.233631256
B,100,207,61446.45151999159,61446.45151999159,1,44331.59587532282,5796,16146,10971,0.14414789707612788,0.39258368821522155,0.4632684147086506,28061.888084335507,54955.46731068833,4981057.991385353,53679.756420260404,88419.00641633625,6500812.084418079
B,100,208,61217.660968347605,61217.660968347605,1,29966.605103574693,5824,16224,11024,0.1439332633425243,0.3928458584350624,0.4632208782224133,28150.000661509213,55195.9583564333,4995236.640723593,53826.85245420478,88745.08691129832,6522745.391008718
B,100,209,60537.62364796225,60989.22770344425,0.9925953472033144,38122.65109270811,5852,16302,11077,0.14391034880547385,0.3932887480849284,0.4628009031095977,28237.12056685954,55434.04601859874,5009245.074171785,54058.95185135926,89134.03149776216,6541023.329198137
B,100,210,60761.15483246938,60761.15483246938,1,51846.853288821876,5880,16380,11130,0.14396304395126738,0.3937835156935829,0.4622534403551497,28324.594174896305,55673.31343027406,5023288.600602415,54345.96320172758,89580.08410070294,6560674.135593328
B,100,211,60533.445451437525,60533.445451437525,1,50409.971217624836,5908,16458,11183,0.14397876040729088,0.39425971945466176,0.4617615201380474,28411.74947928911,55911.97242248714,5037264.60849784,54616.80158094995,90017.75519391036,6580720.37030637
B,100,212,60306.102644383485,60306.102644383485,1,49574.906308203936,5936,16536,11236,0.1440423811519959,0.39459225846316853,0.46136536038483555,28498.615825518045,56149.93563490273,5051176.181887805,54901.56023793248,90415.65696037337,6601527.853610386
B,100,213,80444.61600911377,60079.129482673,1.3389777232427151,42105.503152124584,5964,16614,11289,0.1439351739648046,0.3950591458273458,0.4610056802078496,28614.40392351608,56467.73944777242,5069718.894348976,55140.150330794095,90908.11832191619,6626250.340470783
B,100,214,59852.52902410758,59852.52902410758,1,35879.01476584375,5992,16692,11342,0.14372423121042988,0.3955921753321937,0.4606835934573764,28700.42651071598,56704.51136933022,5083505.433423145,55310.35347420627,91305.6163902278,6645731.051779569
B,100,215,59626.30431231905,59626.30431231905,1,51519.417074508965,6020,16770,11395,0.14350035061255342,0.3958408465529656,0.460658802834481,28785.990466461466,56940.53663708835,5097239.124404123,55491.55221328286,91697.5612980647,6672646.7301273085
B,100,216,59400.458375988914,59400.458375988914,1,53794.927657581866,6048,16848,11448,0.14360000398988076,0.3963614367565704,0.4600385592535489,28871.289527059394,57175.97714734741,5110902.375049268,55798.840364110314,92154.7351021128,6691021.325400316
B,100,217,59174.99422822187,59174.99422822187,1,27004.1197007522,6076,16926,11501,0.14348448844730988,0.3967418914005612,0.45977362015212886,28956.196464816483,57410.74913868463,5124505.925708664,55971.73594938276,92495.89370118063,6708408.17314779
B,100,218,58949.91486581926,58949.91486581926,1,29514.05450329185,6104,17004,11554,0.14324415902907864,0.3972497940944062,0.45950604687651514,29040.638774614385,57644.927554107926,5138049.846880513,56104.02585390274,92881.37812680002,6726751.441325377
B,100,219,58725.223268713526,58725.223268713526,1,43797.66402114183,6132,17082,11607,0.14303793702334489,0.39748025950975163,0.45948180346690354,29124.638122490305,57878.34872395409,5151541.432628766,56273.090583016325,93242.17265139408,6751519.922284922
B,100,220,58500.922399314375,58500.922399314375,1,44791.97785165161,6160,17160,11660,0.14296871625026403,0.3976818887038421,0.459349395045894,29208.27614023917,58110.996297060854,5164977.614285641,56494.26448301487,93594.03751966958,6774514.433996702
B,100,221,58277.015201916554,58277.015201916554,1,46427.283958531916,6188,17238,11713,0.14280260636800587,0.39818730040706096,0.45901009322493314,29291.497236860985,58343.047970651176,5178352.483375993,56685.2554749988,94031.71760604388,6795433.029659015
B,100,222,58053.504602156805,58053.504602156805,1,52048.52510802448,6216,17316,11766,0.1427204776256124,0.39880606328590673,0.4584734590884808,29374.35147590759,58574.56886695454,5191660.478909573,56919.74550131354,94514.30741251206,6814630.05287496
B,100,223,57830.39350644602,57830.39350644602,1,26297.586696222428,6244,17394,11819,0.142586688793447,0.3992741884711883,0.4581391227353648,29456.809919124655,58805.4707013171,5204907.661783814,57081.328458596596,94875.5426270238,6830553.134386554
B,100,224,57607.684801449424,57607.684801449424,1,33211.39241755009,6272,17472,11872,0.1424567117759476,0.39956663965984385,0.45797664856420867,29538.87593262305,59035.65179166409,5218099.14899227,57255.262921869944,95213.95923090147,6850345.1196385035
B,100,225,57385.38135354059,57385.38135354059,1,37710.07748879492,6300,17550,11925,0.14224484696894155,0.40004484057793555,0.4577103124531229,29620.503680511938,59265.2190490149,5231232.089407056,57408.29332956433,95617.80251468907,6870049.164485572
B,100,226,57163.48600838404,57163.48600838404,1,51833.23352225125,6328,17628,11978,0.14214881212460548,0.4003248291885709,0.4575263586868236,29701.76089684187,59494.0586767362,5244308.990208686,57630.49245704329,96012.71255084104,6893692.066069343
B,100,227,56942.00159038275,56942.00159038275,1,39028.468309901655,6356,17706,12031,0.14198889920653013,0.40078311515876125,0.45722798563470857,29782.612218086222,59722.27260454388,5257326.728551276,57804.284483064315,96413.90056858883,6912928.298831046
B,100,228,56720.93090230145,56720.93090230145,1,50345.067512243986,6384,17784,12084,0.1417940163341476,0.40099170558147507,0.45721427808437737,29863.039104114712,59949.71883279071,5270293.538288661,57983.05232704018,96788.2584998328,6938805.009277327
B,100,229,57566.18847399484,56500.27672475282,1.0188656022772193,32433.900021016598,6412,17862,12137,0.1417841506970812,0.40156768772817725,0.4566481615747416,29944.658835531245,60180.886044758976,5283437.285356418,58203.64150762338,97197.50802067516,6952313.118453554
B,100,230,56280.04181585327,56280.04181585327,1,49381.41880463809,6440,17940,12190,0.1417925027075053,0.40218738487829697,0.45602011241419765,30024.459715346773,60407.237273146566,5296269.700854189,58464.23265641704,97668.67794010771,6968555.795352489
B,100,231,56060.22891076748,56060.22891076748,1,31251.34357996285,6468,18018,12243,0.1415609507080956,0.40255254273907093,0.4558865065528335,30103.81910836199,60632.9091500922,5309048.2518115295,58590.74958251258,98022.15733922725,6988211.765337099
B,100,232,49850.83185929061,55840.84072134686,0.8927306826924906,35829.04154341668,6496,18096,12296,0.1414909192661582,0.40282257101438906,0.45568650971945257,30174.353508621527,60833.71955265985,5320406.427599816,58779.34586696917,98335.52661175122,7005953.424189426
B,100,233,55621.87993577992,55621.87993577992,1,32977.43378393352,6524,18174,12349,0.1414569077656748,0.40310451614788667,0.4554385760864384,30253.034500019818,61057.93386264733,5333072.602498417,58981.28308850679,98669.44030675532,7023460.535222196
B,100,234,55403.34921821184,55403.34921821184,1,51989.881096407764,6552,18252,12402,0.14127152435455997,0.4038017788845965,0.4549266967608435,30331.303656003867,61281.653572352116,5345674.833823081,59168.98276620592,99177.89220258559,7042349.571703036
B,100,235,61340.7464119416,55185.251208388225,1.1115423970855773,49658.78971852362,6580,18330,12455,0.14127432800907355,0.4042021933069149,0.4545234786840116,30417.96238329309,61529.59421474001,5359615.238545196,59431.22620566097,99617.72244633145,7062745.655608224
B,100,236,54967.588521400714,54967.588521400714,1,27287.873196415603,6608,18408,12508,0.1411527193685427,0.4045347056607327,0.4543125749707244,30495.550629262358,61751.957187173866,5372101.471885741,59593.03682774793,99940.21731829888,7079658.111764412
B,100,237,54750.363747323485,54750.363747323485,1,33420.93839216977,6636,18486,12561,0.14114584297356225,0.40477749560432325,0.4540766614221145,30572.828491704608,61973.57433838454,5384531.903076756,59807.78617633947,100258.90747308117,7097071.787665466
B,100,238,54533.57945092954,54533.57945092954,1,32765.7776363194,6664,18564,12614,0.1410572615213719,0.4051999441925772,0.45374279428605085,30649.75206548767,62194.544371885924,5396904.012437998,59990.285999566004,100626.55130211097,7113214.2835962735
B,100,239,54317.2381714453,54317.2381714453,1,43642.92537700385,6692,18642,12667,0.1408374135298584,0.40542277313586017,0.4537398133342815,30726.251058829188,62414.758825171404,5409226.959192371,60138.08033500324,100981.08181594104,7137078.122907133
B,100,240,54101.34242220753,54101.34242220753,1,32576.142694801092,6720,18720,12720,0.14070112353131617,0.4059142432715233,0.45338463319716044,30802.37225546276,62634.36387986424,5421491.3178371545,60300.43875192202,101368.33878099467,7152936.096367016
B,100,241,65353.83222577987,53885.89469052199,1.2128189130220561,27957.827556878332,6748,18798,12773,0.1405233696484904,0.4060959582123602,0.4533806721391493,30894.209662700847,62899.76315107002,5436306.400027852,60448.14509627763,101704.03518785593,7175421.788697503
B,100,242,53670.89743733806,53670.89743733806,1,28885.145430453125,6776,18876,12826,0.14041338634460135,0.4065780696849651,0.45300854397043355,30969.57078727415,63117.97724985335,5448463.087578689,60618.99116779273,102066.8641907411,7190016.056411385
B,100,243,53456.35309703869,53456.35309703869,1,34020.16896661371,6804,18954,12879,0.14037202940179883,0.40708936658767453,0.45253860401052665,31044.608554960654,63335.59237907695,5460558.619281703,60821.38155787946,102460.57799917586,7203949.107517135
B,100,244,53242.26407726825,53242.26407726825,1,30088.23078032583,6832,19032,12932,0.14031933525947735,0.4073145781810839,0.45236608655943883,31119.31774599097,63552.45588241734,5472601.1166018015,61007.12223164041,102763.06553757688,7221202.944337834
B,100,245,62953.904442976724,53028.632758666696,1.187168161198497,44457.44779147208,6860,19110,12985,0.1403653220575914,0.40788220551494686,0.45175247242746175,31207.683196710183,63809.23365631712,5486820.90759234,61280.157166446246,103244.02905519387,7237208.697833917
B,100,246,52815.46149470568,52815.46149470568,1,31699.95609205216,6888,19188,13038,0.1402770206689329,0.40810311970261176,0.4516198596284553,31281.771152547502,64024.77520236235,5498747.163245566,61459.237374863354,103544.15015777304,7255506.341077482
B,100,247,52602.75261159171,52602.75261159171,1,45416.22252576053,6916,19266,13091,0.14035862499244683,0.4085781574043863,0.4510632176031668,31355.60365282131,64239.69855972678,5510610.74666945,61733.39578121636,103960.78765202433,7269976.033615943
B,100,248,52390.5084078973,52390.5084078973,1,35061.65820825845,6944,19344,13144,0.14036861761915131,0.40911609858067427,0.4505152838001743,31429.143485237124,64454.036563751746,5522412.10905136,61957.89623949333,104363.08604436099,7282362.174393339
B,100,249,52178.7311546403,52178.7311546403,1,47195.802048780024,6972,19422,13197,0.1404471431690065,0.4093487463675767,0.45020411046341685,31502.427022485652,64667.62954560378,5534157.648673652,62230.87015372674,104718.22270622016,7300643.912190421
