scenario,users_per_cohort,day,bps_1nft,bps_3nft,nft_count_1,nft_count_3,effective_stake_1,effective_stake_3,share_1,share_3,reward_per_user_1,reward_per_user_3,cum_reward_per_user_1,cum_reward_per_user_3,raw_stake_1,raw_stake_3,daily_emission,cumulative_emission
B,100,129,3612,10062,129,387,68177.39437357541,153634.513615604,0.3073657992108399,0.69263420078916,246.36880521382625,555.1803777023501,50012.61210052342,76815.0396218475,50332.612100523416,77135.0396218475,80154.91829161764,12682765.172237093
B,100,130,3640,10140,130,390,68653.68290511394,155349.9697984009,0.30648465806931324,0.6935153419306868,244.90070457604753,554.1627986961516,50257.51280509947,77369.20242054366,50577.51280509946,77689.20242054366,79906.35032721992,12762671.522564312
B,100,131,3668,10218,131,393,69129.34450200995,157072.02945385515,0.3056097462763334,0.6943902537236666,243.44260828404552,553.137380575092,50500.95541338351,77922.33980111875,50820.955413383504,78242.33980111875,79657.99888591375,12842329.521450225
B,100,132,3696,10296,132,396,69604.38053417005,158800.65286035064,0.3047410098618248,0.6952589901381753,241.99441410878765,552.1042016912729,50742.9498274923,78474.44400281002,51062.949827492295,78794.44400281002,79409.86158000605,12921739.383030232
B,100,133,3724,10374,133,399,70078.79234325043,160535.80021132514,0.3038783954084176,0.6961216045915823,240.55602165488236,551.0633408587674,50983.50584914719,79025.5073436688,51303.50584914718,79345.5073436688,79161.93625136498,13000901.319281597
B,100,134,3752,10452,134,402,70552.5812437472,162277.4316192714,0.3030218500449749,0.696978149955025,239.12733231367855,550.0148773262763,51222.633181460864,79575.52222099507,51542.63318146086,79895.52222099507,78914.2209639955,13079815.540245593
B,100,135,3780,10530,135,405,71025.74852405307,164025.50711970287,0.30217132144020453,0.6978286785597955,237.70824921788818,548.9588907506787,51460.34143067875,80124.48111174576,51780.341430678745,80444.48111174576,78666.71399685669,13158482.25424245
B,100,136,3808,10608,136,408,71498.29544748121,165779.98667508565,0.30132675779635215,0.6986732422036479,236.29867719749197,547.8954611710343,51696.64010787624,80672.3765729168,52016.640107876236,80992.3765729168,78419.41383685262,13236901.668079302
B,100,137,3836,10686,137,411,71970.22325325756,167540.8301787357,0.3004881078429759,0.699511892157024,234.89852273705503,546.8246689834119,51931.5386306133,81219.2012419002,52251.53863061329,81539.2012419002,78172.3191720467,13315073.987251349
B,100,138,3864,10764,138,414,72441.53315748228,169307.99745868158,0.29965532083080165,0.7003446791691984,233.50769393429758,545.7465949162786,52165.0463245476,81764.94783681647,52485.04632454759,82084.94783681647,77925.42888505761,13392999.416136406
B,100,139,3892,10842,139,417,72912.22635406151,171081.4482814929,0.2988283465256556,0.7011716534743444,232.12610045962145,544.6613200058347,52397.17242500722,82309.6091568223,52717.172425007215,82629.6091568223,77678.74204654561,13470678.158182953
B,100,140,3920,10920,140,420,73382.30401561003,172861.14235607226,0.29800713520247785,0.7019928647975221,230.75365351737605,543.5689255731979,52627.9260785246,82853.1780823955,52947.92607852459,83173.1780823955,77432.2579090574,13548110.41609201
B,100,141,3948,10998,141,423,73851.7672943261,174647.03933741408,0.29719163763941064,0.7028083623605894,229.39026580766338,542.4694932007237,52857.31634433226,83395.64757559623,53177.316344332256,83715.64757559623,77185.9759008387,13625296.391992848
B,100,142,3976,11076,142,426,74320.61732283876,176439.09883032658,0.2963818051119636,0.7036181948880365,228.03585148974304,541.3631047100087,53085.35219582201,83937.01068030624,53405.352195822,84257.01068030624,76939.89561997517,13702236.287612824
B,100,143,4004,11154,143,429,74788.85521502912,178237.2803931198,0.2955775893872541,0.7044224106127459,226.69032614612192,540.2498421395095,53312.04252196813,84477.26052244575,53632.04252196812,84797.26052244575,76694.01682856314,13778930.304441387
